,SKU,price,category,brand,platform
80,Xtra Hotrod Special 3GB| 7hr,14550,Paket Data,XL,shopee
87,Xtra ON 1GB,14450,Paket Data,XL,shopee
88,Kuota 250MB| 1hr + Voucher Steam Wallet 12rb,14900,Paket Data,XL,shopee
96,Xtra Hotrod Special M| 7hr,19050,Paket Data,XL,shopee
102,Xtra Hotrod Special 4.5GB| 7hr,19550,Paket Data,XL,shopee
104,"Hotrod 2GB, 7hari",16950,Paket Data,XL,shopee
111,Xtra Hotrod Special L| 7hr,25720,Paket Data,XL,shopee
112,Data 1GB / 30 hari,25100,Paket Data,XL,shopee
118,Xtra Hotrod Special 6.5GB| 7hr,24550,Paket Data,XL,shopee
119,Xtra ON 2GB,23250,Paket Data,XL,shopee
127,Xtra Hotrod Special XL| 7hr,33400,Paket Data,XL,shopee
128,"Hotrod 3GB, 7hari",23250,Paket Data,XL,shopee
129,Xtra Combo Flex S+ 3GB + Kuota Area Hingga 7GB + Bonus Flex,30360,Paket Data,XL,shopee
136,"HotRod 24Jam 30hr,  800MB",28500,Paket Data,XL,shopee
137,XTRA Bicara Nelpon &amp; Internet,28875,Paket Data,XL,shopee
144,Xtra Combo Flex M 4GB 30 Hari,38750,Paket Data,XL,shopee
145,Xtra Hotrod Special XL| 7hr,32600,Paket Data,XL,shopee
152,"XTRA Bicara Nelpon,  SMS &amp; Internet",34230,Paket Data,XL,shopee
153,Xtra Combo Flex S+| 30hr,33160,Paket Data,XL,shopee
160,Xtra Combo Flex M 5GB + Kuota Area Hingga 10GB + Bonus Flex,40590,Paket Data,XL,shopee
161,"AnyNet 150Mnt,  30 hari",37900,Paket Data,XL,shopee
162,Xtra Combo Flex 4GB+Kuota Area s/d 1.5GB+Bonus Flex,42950,Paket Data,XL,shopee
169,Xtra Combo Flex L 9GB 30 Hari,58500,Paket Data,XL,shopee
170,Xtra Combo Flex M| 30hr,46000,Paket Data,XL,shopee
176,"HotRod 24Jam 30hr,  1.5GB",47500,Paket Data,XL,shopee
177,Xtra Combo Flex M+| 30hr,47790,Paket Data,XL,shopee
178,Xtra Combo Flex L 9GB + Kuota Area Hingga 18GB + Bonus Flex,61950,Paket Data,XL,shopee
185,XTRA Combo 5GB + 10GB + Bonus Pulsa 10.000,56000,Paket Data,XL,shopee
186,XTRA Combo 5GB + 10GB + Bonus Pulsa 2.000,58000,Paket Data,XL,shopee
192,Xtra Combo Double Youtube 5GB+10GB,57200,Paket Data,XL,shopee
193,"AnyNet 250Mnt,  30 hari",57500,Paket Data,XL,shopee
194,"HotRod 24Jam 30hr,  3GB",56840,Paket Data,XL,shopee
201,Akrab 28GB| 2 Anggota| 30 Hari,59550,Paket Data,XL,shopee
202,Paket Akrab 28GB + Bonus Pulsa 10.000,61000,Paket Data,XL,shopee
203,Paket Akrab 28GB + Bonus Pulsa 2.000,60900,Paket Data,XL,shopee
209,Xtra Combo Flex 10GB+Kuota Area s/d 14GB+Bonus Flex,61750,Paket Data,XL,shopee
210,Kuota 1GB| 3hr + Voucher Steam Wallet 45rb,52700,Paket Data,XL,shopee
211,Xtra Combo Flex XL 15GB 30 Hari,82700,Paket Data,XL,shopee
218,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 10.000,68000,Paket Data,XL,shopee
219,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 2.000,65700,Paket Data,XL,shopee
225,Xtra Combo VIP Double Youtube 5GB+10GB,65575,Paket Data,XL,shopee
226,Xtra Combo Flex L| 30hr,70950,Paket Data,XL,shopee
227,"AnyNet 325Mnt,  30 hari",71500,Paket Data,XL,shopee
232,XTRA Combo VIP 5GB+5GB + Nelpon 30 Menit,74170,Paket Data,XL,shopee
233,Xtra Combo Flex L+| 30hr,75000,Paket Data,XL,shopee
234,Xtra Combo Flex XL 15GB + Kuota Area Hingga 30GB + Bonus Flex,87500,Paket Data,XL,shopee
235,Kuota 1GB| 3hr + Voucher Steam Wallet 60rb,69620,Paket Data,XL,shopee
242,XTRA Combo 10GB + 20GB + Bonus Pulsa 20.000,88000,Paket Data,XL,shopee
243,XTRA Combo 10GB + 20GB + Bonus Pulsa 5.000,88000,Paket Data,XL,shopee
250,Xtra Combo Double Youtube 10GB+20GB,85500,Paket Data,XL,shopee
251,Xtra Combo Flex 20GB+Kuota Area s/d 22GB+Bonus Flex,90150,Paket Data,XL,shopee
257,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 20.000,98000,Paket Data,XL,shopee
258,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 5.000,98000,Paket Data,XL,shopee
259,XTRA Combo VIP 10GB+10GB &amp; Free Fire 10GB,98700,Paket Data,XL,shopee
266,XTRA Combo VIP 10GB+10GB + Instagram 2GB,98700,Paket Data,XL,shopee
267,XTRA Combo VIP 10GB+10GB + Joox 10GB,98620,Paket Data,XL,shopee
274,XTRA Combo VIP 10GB10GB  Mobile Legends 10GB,98700,Paket Data,XL,shopee
275,Xtra Combo VIP Double Youtube 10GB+20GB,92907,Paket Data,XL,shopee
281,"AnyNet 300Mnt,  90 hari",95000,Paket Data,XL,shopee
282,"HotRod 24Jam 30hr,  6GB",97250,Paket Data,XL,shopee
283,Xtra Combo Flex XL| 30hr,94100,Paket Data,XL,shopee
290,Xtra Combo Flex XXL 26GB 30 Hari,113500,Paket Data,XL,shopee
291,XTRA Combo VIP 10GB+10GB + Nelpon 30 Menit,102070,Paket Data,XL,shopee
298,XTRA Combo VIP 10GB+10GB + Netflix 5GB,102300,Paket Data,XL,shopee
299,Xtra Combo Flex XXL 30GB + Kuota Area Hingga 60GB + Bonus Flex,119000,Paket Data,XL,shopee
306,Xtra Combo Flex XXXL 36GB 30 Hari,140200,Paket Data,XL,shopee
307,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 100rb,120750,Paket Data,XL,shopee
313,Akrab 63GB| 2 Anggota| 30 Hari,119073,Paket Data,XL,shopee
314,Kuota 2GB| 3hr + Voucher Steam Wallet 90rb,102850,Paket Data,XL,shopee
315,Paket Akrab 63GB + Bonus Pulsa 20.000,123000,Paket Data,XL,shopee
322,Paket Akrab 63GB + Bonus Pulsa 5.000,123000,Paket Data,XL,shopee
323,XTRA Combo 15GB + 30GB + Bonus Pulsa 10.000,128000,Paket Data,XL,shopee
330,XTRA Combo 15GB + 30GB + Bonus Pulsa 30.000,128000,Paket Data,XL,shopee
331,Xtra Combo Double Youtube 15GB+30GB,126250,Paket Data,XL,shopee
332,"HotRod 24Jam 30hr,  8GB",124900,Paket Data,XL,shopee
338,Xtra Combo Flex 35GB+Kuota Area s/d 40GB+Bonus Flex,127950,Paket Data,XL,shopee
339,Xtra Combo Flex XXXL 60GB + Kuota Area Hingga 120GB + Bonus Flex,145950,Paket Data,XL,shopee
340,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 10.000,138000,Paket Data,XL,shopee
347,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 30.000,138000,Paket Data,XL,shopee
348,XTRA Combo VIP 15GB+15GB &amp; XTRA Kuota Viu 5GB,138000,Paket Data,XL,shopee
355,XTRA Combo VIP 15GB+15GB + Instagram 2GB,138600,Paket Data,XL,shopee
356,Xtra Combo VIP Double Youtube 15GB+30GB,135850,Paket Data,XL,shopee
357,[Eksklusif] XTRA Combo VIP 15GB+15GB &amp; Free Fire 10GB,137610,Paket Data,XL,shopee
364,[Eksklusif] XTRA Combo VIP 15GB+15GB + Joox 10GB,137650,Paket Data,XL,shopee
365,[Eksklusif] XTRA Combo VIP 15GB+15GB + Mobile Legends 10GB,137650,Paket Data,XL,shopee
372,"AnyNet 500Mnt,  30 hari",137080,Paket Data,XL,shopee
373,Xtra Combo Flex XXL| 30hr,133000,Paket Data,XL,shopee
380,XTRA Combo VIP 15GB+15GB + Nelpon 30 Menit,140000,Paket Data,XL,shopee
381,XTRA Combo VIP 15GB+15GB + Netflix 5GB,140000,Paket Data,XL,shopee
382,"AnyNet 500Mnt,  90 hari",146600,Paket Data,XL,shopee
389,Kuota 2GB| 3hr + Voucher Steam Wallet 120rb,137120,Paket Data,XL,shopee
390,Xtra Combo Flex XXXL| 30hr,158000,Paket Data,XL,shopee
395,XTRA Combo 20GB + 40GB + Bonus Pulsa 15.000,178000,Paket Data,XL,shopee
396,XTRA Combo 20GB + 40GB + Bonus Pulsa 40.000,178000,Paket Data,XL,shopee
397,Xtra Combo Double Youtube 20GB+40GB,171596,Paket Data,XL,shopee
398,Xtra Combo VIP Double Youtube 20GB+40GB,177368,Paket Data,XL,shopee
404,"HotRod 24Jam 30hr,  12GB",170000,Paket Data,XL,shopee
405,Xtra Combo Flex 48GB+Kuota Area s/d 67GB+Bonus Flex,175950,Paket Data,XL,shopee
406,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 15.000,188000,Paket Data,XL,shopee
414,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 40.000,188000,Paket Data,XL,shopee
415,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
422,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Instagram 2GB| 30hr| 189rb,184070,Paket Data,XL,shopee
423,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Joox 10GB| 30hr| 189rb,184070,Paket Data,XL,shopee
430,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
431,XTRA Combo VIP 20GB+20GB + Nelpon 30 Menit,186000,Paket Data,XL,shopee
437,Akrab 144GB| 3 Anggota| 30 Hari,194755,Paket Data,XL,shopee
438,Paket Akrab 144GB + Bonus Pulsa 10.000,204000,Paket Data,XL,shopee
439,Paket Akrab 144GB + Bonus Pulsa 40.000,204000,Paket Data,XL,shopee
444,"HotRod 24Jam 30hr,  16GB",208000,Paket Data,XL,shopee
445,XTRA Combo 35GB + 70GB + Bonus Pulsa 20.000,238000,Paket Data,XL,shopee
446,XTRA Combo 35GB + 70GB + Bonus Pulsa 50.000,238000,Paket Data,XL,shopee
447,Xtra Combo Double Youtube 35GB+70GB,229114,Paket Data,XL,shopee
454,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 200rb,240950,Paket Data,XL,shopee
455,Xtra Combo Flex 80GB+Kuota Area s/d 105GB+Bonus Flex,232450,Paket Data,XL,shopee
462,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 20.000,248000,Paket Data,XL,shopee
463,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 50.000,248000,Paket Data,XL,shopee
469,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
470,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Instagram 2GB| 30hr| 249rb,242000,Paket Data,XL,shopee
471,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Joox 10GB| 30hr| 249rb,240800,Paket Data,XL,shopee
476,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
477,Xtra Combo VIP Double Youtube 35GB+70GB,233675,Paket Data,XL,shopee
478,XTRA Combo VIP 35GB+35GB + Nelpon 30 Menit,241600,Paket Data,XL,shopee
479,Akrab 260GB| 4 Anggota| 30 Hari,302727,Paket Data,XL,shopee
485,Paket Akrab 260GB + Bonus Pulsa 15.000,315000,Paket Data,XL,shopee
486,Paket Akrab 260GB + Bonus Pulsa 60.000,315000,Paket Data,XL,shopee
487,Kuota 2GB| 3hr + Voucher Steam Wallet 250rb,285620,Paket Data,XL,shopee
494,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 400rb,482250,Paket Data,XL,shopee
495,Akrab 460GB| 4 Anggota| 30 Hari,487391,Paket Data,XL,shopee
496,Paket Akrab 460GB + Bonus Pulsa 100.000,510000,Paket Data,XL,shopee
503,Paket Akrab 460GB + Bonus Pulsa 50.000,510000,Paket Data,XL,shopee
504,Kuota 2GB| 3hr + Voucher Steam Wallet 400rb,456250,Paket Data,XL,shopee
511,"XTRA Combo 6GB,  12 bulan (M)",542600,Paket Data,XL,shopee
512,Kuota 2GB| 3hr + Voucher Steam Wallet 600rb,685250,Paket Data,XL,shopee
519,"XTRA Combo 12GB,  12 bulan (L)",802700,Paket Data,XL,shopee
520,"XTRA Combo 18GB,  12 bulan (XL)",1152700,Paket Data,XL,shopee
526,"XTRA Combo 30GB,  12 bulan (2XL)",1502700,Paket Data,XL,shopee
527,"XTRA Combo 42GB,  12 bulan (3XL)",2002600,Paket Data,XL,shopee
0,+ Power Social Add-On (1 hari),3000,Paket Data,Live.On,shopee
1,+ Power Stream Add-On (1 hari),5000,Paket Data,Live.On,shopee
2,+ 50 SMS Add-On,10000,Paket Data,Live.On,shopee
3,+1GB Data Add-On,10000,Paket Data,Live.On,shopee
4,+30 Menit Call Add-On,10000,Paket Data,Live.On,shopee
5,+ Ultra Social Add-On (7 hari),15000,Paket Data,Live.On,shopee
6,+2GB Data Add-On,17000,Paket Data,Live.On,shopee
13,+60 Menit Call Add-On,17000,Paket Data,Live.On,shopee
14,+ Ultra Stream Add-On (7 hari),24500,Paket Data,Live.On,shopee
21,+100 Menit Call Add-On,25000,Paket Data,Live.On,shopee
22,+5GB Data Add-On,30000,Paket Data,Live.On,shopee
23,+ Super Social Add-On (30 hari),49000,Paket Data,Live.On,shopee
29,Paket Power On Recharge 25GB (30 Hari),80000,Paket Data,Live.On,shopee
30,+ Super Stream Add-On (30 hari),98000,Paket Data,Live.On,shopee
31,Paket Power Full Recharge 50GB (30 Hari),123000,Paket Data,Live.On,shopee
0,PLN Prepaid 20000,20100,PLN,,shopee
1,PLN Prepaid 20000,20075,PLN,,shopee
2,PLN Prepaid 50000,50100,PLN,,shopee
3,PLN Prepaid 50000,50075,PLN,,shopee
4,PLN Prepaid 100000,100100,PLN,,shopee
5,PLN Prepaid 200000,200100,PLN,,shopee
6,PLN Prepaid 500000,500100,PLN,,shopee
12,PLN Prepaid 1000000,1000100,PLN,,shopee
13,PLN Prepaid 5000000,5000100,PLN,,shopee
14,PLN Prepaid 10000000,10000100,PLN,,shopee
0,Free Fire 100 Diamonds,17760,Voucher Game,Garena Free Fire Powered by Google Play,shopee
1,Free Fire 310 Diamonds,54390,Voucher Game,Garena Free Fire Powered by Google Play,shopee
2,Free Fire 520 Diamonds,85470,Voucher Game,Garena Free Fire Powered by Google Play,shopee
3,Free Fire 1060 Diamonds,187590,Voucher Game,Garena Free Fire Powered by Google Play,shopee
4,Free Fire 2180 Diamonds,354855,Voucher Game,Garena Free Fire Powered by Google Play,shopee
5,Free Fire 5600 Diamonds,822063,Voucher Game,Garena Free Fire Powered by Google Play,shopee
0,Unipin Voucher IDR 5000,4763,Voucher Game,Unipin Voucher,shopee
1,Unipin Voucher IDR 10000,9500,Voucher Game,Unipin Voucher,shopee
2,Unipin Voucher IDR 20000,19010,Voucher Game,Unipin Voucher,shopee
3,Unipin Voucher IDR 50000,47500,Voucher Game,Unipin Voucher,shopee
4,Unipin Voucher IDR 100000,95000,Voucher Game,Unipin Voucher,shopee
5,Unipin Voucher IDR 300000,285000,Voucher Game,Unipin Voucher,shopee
6,Unipin Voucher IDR 500000,475000,Voucher Game,Unipin Voucher,shopee
0,Mobile Legends 50+5 Diamonds,16500,Voucher Game,Mobile Legends Powered by Google Play,shopee
1,Mobile Legends 50+5 Diamonds,16650,Voucher Game,Mobile Legends Powered by Google Play,shopee
2,Mobile Legends 250+25 Diamonds,83250,Voucher Game,Mobile Legends Powered by Google Play,shopee
3,Mobile Legends 500+65 Diamonds,165390,Voucher Game,Mobile Legends Powered by Google Play,shopee
4,Twilight Pass,165390,Voucher Game,Mobile Legends Powered by Google Play,shopee
5,Mobile Legends 1000+155 Diamonds,331890,Voucher Game,Mobile Legends Powered by Google Play,shopee
6,Mobile Legends 1500+265 Diamonds,487290,Voucher Game,Mobile Legends Powered by Google Play,shopee
13,Mobile Legends 2500+475 Diamonds,820290,Voucher Game,Mobile Legends Powered by Google Play,shopee
0,PUBG Mobile 60 UC,16500,Voucher Game,PUBG Mobile Powered by Google Play,shopee
1,PUBG Mobile 60 UC,16665,Voucher Game,PUBG Mobile Powered by Google Play,shopee
2,PUBG Mobile 300 + 25 UC,83505,Voucher Game,PUBG Mobile Powered by Google Play,shopee
3,PUBG Mobile 600 + 60 UC,165540,Voucher Game,PUBG Mobile Powered by Google Play,shopee
4,PUBG Mobile1500 + 300 UC,386885,Voucher Game,PUBG Mobile Powered by Google Play,shopee
5,PUBG Mobile 3000 + 850 UC,795680,Voucher Game,PUBG Mobile Powered by Google Play,shopee
0,Clash of Clans 80 Gems,17760,Voucher Game,Clash of Clans Powered by Google Play,shopee
1,Clash of Clans 500 Gems,82905,Voucher Game,Clash of Clans Powered by Google Play,shopee
2,Clash of Clans 1200 Gems,187590,Voucher Game,Clash of Clans Powered by Google Play,shopee
3,Clash of Clans 2500 Gems,343465,Voucher Game,Clash of Clans Powered by Google Play,shopee
4,Clash of Clans 6500 Gems,795680,Voucher Game,Clash of Clans Powered by Google Play,shopee
0,Lords Mobile 280 gems,32190,Voucher Game,Lords Mobile Powered by Google Play,shopee
1,Lords Mobile 800 gems,83430,Voucher Game,Lords Mobile Powered by Google Play,shopee
2,Lords Mobile 1700 gems,160430,Voucher Game,Lords Mobile Powered by Google Play,shopee
3,Lords Mobile 3600 gems,321935,Voucher Game,Lords Mobile Powered by Google Play,shopee
4,Lords Mobile 9500 gems,795680,Voucher Game,Lords Mobile Powered by Google Play,shopee
0,Rise of Kingdoms 200 Gems,16650,Voucher Game,Rise of Kingdoms Powered by Google Play,shopee
1,Rise of Kingdoms 1050 Gems,83250,Voucher Game,Rise of Kingdoms Powered by Google Play,shopee
2,Rise of Kingdoms 2200 Gems,160430,Voucher Game,Rise of Kingdoms Powered by Google Play,shopee
3,Rise of Kingdoms 4600 Gems,321935,Voucher Game,Rise of Kingdoms Powered by Google Play,shopee
4,Rise of Kingdoms 12000 Gems,795680,Voucher Game,Rise of Kingdoms Powered by Google Play,shopee
0,20000 Coins,29970,Voucher Game,8 Ball Pool Powered by Google Play,shopee
1,52000 Coins,80755,Voucher Game,8 Ball Pool Powered by Google Play,shopee
2,112000 Coins,160430,Voucher Game,8 Ball Pool Powered by Google Play,shopee
3,256000 Coins,321935,Voucher Game,8 Ball Pool Powered by Google Play,shopee
4,800000 Coins,795680,Voucher Game,8 Ball Pool Powered by Google Play,shopee
0,80 CP,16650,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
1,400 + 20 CP,83250,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
2,800 + 80 CP,160430,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
3,2000 + 400 CP,386535,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
4,4000 + 1000 CP,795680,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
5,8000 + 2800 CP,1613975,Voucher Game,Call of Duty Mobile Powered by Google Play,shopee
0,40 pearls,16686,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
1,122 pearls,48455,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
2,204 pearls,80755,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
3,410 pearls,160430,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
4,1232 pearls,472670,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
5,2055 pearls,795680,Voucher Game,Black Desert Mobile Powered by Google Play,shopee
0,5000 cash,5045,Voucher Game,Among Us Powered by Google Play,shopee
1,20000 cash,20226,Voucher Game,Among Us Powered by Google Play,shopee
2,50000 cash,50564,Voucher Game,Among Us Powered by Google Play,shopee
0,7 funds,16151,Voucher Game,One Punch Man Powered by Google Play,shopee
1,35 funds,80755,Voucher Game,One Punch Man Powered by Google Play,shopee
2,70 funds,160430,Voucher Game,One Punch Man Powered by Google Play,shopee
3,105 funds,235795,Voucher Game,One Punch Man Powered by Google Play,shopee
4,210 funds,472670,Voucher Game,One Punch Man Powered by Google Play,shopee
5,350 funds,795680,Voucher Game,One Punch Man Powered by Google Play,shopee
6,700 funds,1613975,Voucher Game,One Punch Man Powered by Google Play,shopee
0,60 Genesis Crystal,17760,Voucher Game,Genshin Impact Powered by Google Play,shopee
1,300 Genesis Crystal,85060,Voucher Game,Genshin Impact Powered by Google Play,shopee
2,980 Genesis Crystal,273900,Voucher Game,Genshin Impact Powered by Google Play,shopee
3,1980 Genesis Cyrstal,515740,Voucher Game,Genshin Impact Powered by Google Play,shopee
4,3280 Genesis Crystal,860285,Voucher Game,Genshin Impact Powered by Google Play,shopee
5,6480 Genesis Crystal,1613975,Voucher Game,Genshin Impact Powered by Google Play,shopee
0,120.000 Zeny,31225,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
1,30 Big Cat Coin,85060,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
2,300.000 Zeny,85060,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
3,600.000 Zeny,160430,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
4,1.200.000 Zeny,321935,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
5,120 Big Cat Coin,321935,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
6,1.980.000 Zeny,515740,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
13,2.980.000 Zeny,795680,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
14,298 Big Cat Coin,795680,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
21,5.980.000 Zeny,1613975,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
22,598 Big Cat Coin,1613975,Voucher Game,Ragnarok Mobile : Eternal Love Powered by Google Play,shopee
0,Minecraft 1720 Coins,170200,Voucher Game,Minecraft,shopee
1,Minecraft 3500 Coins,340300,Voucher Game,Minecraft,shopee
2,Gift Code $26.95,395000,Voucher Game,Minecraft,shopee
0,Kode Voucher Google Play 5.000 (belum termasuk PPN 10%),5000,Voucher Game,Kode Voucher Google Play,shopee
1,Kode Voucher Google Play 10.000 (belum termasuk PPN 10%),10000,Voucher Game,Kode Voucher Google Play,shopee
2,Kode Voucher Google Play 20.000 (belum termasuk PPN 10%),21500,Voucher Game,Kode Voucher Google Play,shopee
3,Kode Voucher Google Play 50.000 (belum termasuk PPN 10%),54000,Voucher Game,Kode Voucher Google Play,shopee
4,Kode Voucher Google Play 100.000 (belum termasuk PPN 10%),107000,Voucher Game,Kode Voucher Google Play,shopee
5,Kode Voucher Google Play 150.000 (belum termasuk PPN 10%),160500,Voucher Game,Kode Voucher Google Play,shopee
6,Kode Voucher Google Play 300.000 (belum termasuk PPN 10%),320500,Voucher Game,Kode Voucher Google Play,shopee
13,Kode Voucher Google Play 500.000 (belum termasuk PPN 10%),534000,Voucher Game,Kode Voucher Google Play,shopee
14,Kode Voucher Google Play 750.000,751622,Voucher Game,Kode Voucher Google Play,shopee
15,Kode Voucher Google Play 1.000.000,973000,Voucher Game,Kode Voucher Google Play,shopee
22,Kode Voucher Google Play 1.500.000,1500000,Voucher Game,Kode Voucher Google Play,shopee
0,Razer PIN 10.000,11580,Voucher Game,Razer Gold,shopee
1,Razer PIN 20.000,21230,Voucher Game,Razer Gold,shopee
2,Razer PIN 50.000,49500,Voucher Game,Razer Gold,shopee
3,Razer PIN 100.000,96500,Voucher Game,Razer Gold,shopee
4,Razer PIN 200.000,193000,Voucher Game,Razer Gold,shopee
5,Razer PIN 500.000,482500,Voucher Game,Razer Gold,shopee
0,Steam 6.000,6370,Voucher Game,Steam Wallet IDR,shopee
1,Steam 8.000,8600,Voucher Game,Steam Wallet IDR,shopee
2,Steam 12.000,12482,Voucher Game,Steam Wallet IDR,shopee
3,Steam 45.000,47600,Voucher Game,Steam Wallet IDR,shopee
4,Steam 60.000,63600,Voucher Game,Steam Wallet IDR,shopee
5,Steam 90.000,97000,Voucher Game,Steam Wallet IDR,shopee
6,Steam 120.000,127000,Voucher Game,Steam Wallet IDR,shopee
13,Steam 250.000,264700,Voucher Game,Steam Wallet IDR,shopee
14,Steam 400.000,423500,Voucher Game,Steam Wallet IDR,shopee
15,Steam 600.000,635500,Voucher Game,Steam Wallet IDR,shopee
0,Megaxus 10.000 Mi Cash,10000,Voucher Game,Megaxus,shopee
1,Megaxus 20.000 Mi Cash,20000,Voucher Game,Megaxus,shopee
2,Megaxus 50.000 Mi Cash,50000,Voucher Game,Megaxus,shopee
3,Megaxus 100.000 Mi Cash,100000,Voucher Game,Megaxus,shopee
4,Megaxus 200.000 Mi Cash,218500,Voucher Game,Megaxus,shopee
5,Megaxus 500.000 Mi Cash,540500,Voucher Game,Megaxus,shopee
0,12 Month Membership,348500,Voucher Game,Nintendo eShop,shopee
1,3 Month Membership,140900,Voucher Game,Nintendo eShop,shopee
2,Nintendo eShop 10,151000,Voucher Game,Nintendo eShop,shopee
3,Nintendo eShop 20,300000,Voucher Game,Nintendo eShop,shopee
4,Nintendo eShop 35,520000,Voucher Game,Nintendo eShop,shopee
5,Nintendo eShop 50,745000,Voucher Game,Nintendo eShop,shopee
0,Steam Wallet USD 5,80500,Voucher Game,Steam Wallet (USD),shopee
1,Steam Wallet USD 10,160500,Voucher Game,Steam Wallet (USD),shopee
2,Steam Wallet USD 15,240500,Voucher Game,Steam Wallet (USD),shopee
3,Steam Wallet USD 20,325000,Voucher Game,Steam Wallet (USD),shopee
4,Steam Wallet USD 30,480500,Voucher Game,Steam Wallet (USD),shopee
5,Steam Wallet USD 50,864500,Voucher Game,Steam Wallet (USD),shopee
0,Valorant 420 Coins,50000,Voucher Game,Valorant,shopee
1,Valorant 700 Coins,80000,Voucher Game,Valorant,shopee
2,Valorant 1375 Coins,150000,Voucher Game,Valorant,shopee
3,Valorant 2400 Coins,250000,Voucher Game,Valorant,shopee
4,Valorant 4000 Coins,400000,Voucher Game,Valorant,shopee
5,Valorant 8150 Coins,800000,Voucher Game,Valorant,shopee
0,PlayStation Plus 3 month,255000,Voucher Game,PlayStation Plus,shopee
1,PlayStation Plus 12 month,650000,Voucher Game,PlayStation Plus,shopee
0,Game On IDR 15000,16000,Voucher Game,Game on,shopee
1,Game On IDR 30000,32000,Voucher Game,Game on,shopee
2,Game On IDR 50000,52500,Voucher Game,Game on,shopee
3,Game On IDR 100000,103230,Voucher Game,Game on,shopee
4,Game On IDR 200000,210000,Voucher Game,Game on,shopee
5,Game On IDR 300000,310000,Voucher Game,Game on,shopee
0,PUBG Early Bird key,34000,Voucher Game,PUBG,shopee
1,PUBG Steam game key,213000,Voucher Game,PUBG,shopee
0,Lyto Credits 3750 Coins,16000,Voucher Game,Lyto Credits,shopee
1,Lyto Credits 7500 Coins,31000,Voucher Game,Lyto Credits,shopee
2,Lyto Credits 12500 Coins,52000,Voucher Game,Lyto Credits,shopee
3,Lyto Credits 25000 Coins,105000,Voucher Game,Lyto Credits,shopee
4,Lyto Credits 50000 Coins,210000,Voucher Game,Lyto Credits,shopee
5,Lyto Credits 75000 Coins,315000,Voucher Game,Lyto Credits,shopee
0,Playwith 500 RPs,80000,Voucher Game,Playwith,shopee
1,Playwith 1000 RPs,160000,Voucher Game,Playwith,shopee
2,Playwith 2500 RPs,400000,Voucher Game,Playwith,shopee
3,Playwith 5000 RPs,792000,Voucher Game,Playwith,shopee
0,PlayStation Network IDR 100.000,123500,Voucher Game,PlayStation Network,shopee
1,PlayStation Network IDR 200.000,246500,Voucher Game,PlayStation Network,shopee
2,PlayStation Network IDR 400.000,492860,Voucher Game,PlayStation Network,shopee
